corpus	conv_id	token_id	token_span	audio	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBA009	269-2	269-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=705407&end=707060	no	_	_	_	venuta in // in mh al ha fatto l''anno all''estero diciamo e quindi dall''australia è venuta nella mia classe quindi // ah ho	capito	e // sì // okay okay // mentre lo spagnolo che è la terza lingua che parlo l''ho iniziata in terza superiore quindi diciamo
ParlaBO	PBA009	343-1	343-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=897101&end=897779	no	_	_	_	cinque bambini diciamo perchè avevamo ancora nove anni dieci // mi // e quindi sì non era una cosa serissima però // ho	capito	// ehm invece canto mh // strumenti // hai mai suonato // sì // allora // eh // in prima media // ho diciamo iniziato a s~
ParlaBO	PBA009	393-1	393-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=1016131&end=1016701	no	_	_	_	fatto che non abbia molte molte ferie x // diciamo concentrate tutte insieme // ci andiamo una due settimane ecco // ho	capito	// in estate // perchè tua mamma che lavoro fa // mia mamma è ausiliare del traffico // okay // non è // è stata in tper per
ParlaBO	PBA009	404-3	404-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=1030566&end=1031913	no	_	_	_	tper per anni // mh // e ora invece lavora per bmob che è mh // un''azienda privata // però sempre sì di bologna // okay okay ho	capito	// e mh // per quanto riguarda ad esempio non so il cinema // sì // oppure uscite tipo a ristorante o // anche bar che
ParlaBO	PBA009	520-1	520-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=1289759&end=1292496	no	_	_	_	un // un''appassionata delle squadre di calcio basket gli sport da vedere mi piacciono le partite mi piaciucchiano // ho	capito	ho capito e perchè che cosa ti piace proprio // esattamente // allora // diciamo il basket mi piace proprio come sport
ParlaBO	PBB031	102-1	102-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=181870&end=182650	no	_	_	_	l''università quindi // okay // eh c''era della gente ma secondo me // non era proprio così incentivato il turismo // ho	capito	// eh però bologna è sempre è sempre stata una è sempre e sarà sempre una bella città nel senso che comunque // mhmh // ha un
ParlaBO	PBB031	321-3	321-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=598880&end=599910	no	_	_	_	le regole tutte insomma tutte le~ le leggi per regolamentare // mh // una volta a me una volta a te eccetera così // okay ho	capito	// infatti molto~ molto interessante quel uh quel museo // è il museo del // é // è in pianta stabile // è in pianta stabile è
ParlaBO	PBB031	332-2	332-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=613330&end=614440	no	_	_	_	è sempre stato eh lì // okay // okay // cioè il museo c''é però // eh // le visite bisogna cercarle quando le fanno // ah ho	capito	okay // se non c''é nessuno che ti spiega tu vedi xx xx xx // eh sì non capisci niente sì // eh no assolutamente // sì sì sì eh
ParlaBO	PBB031	471-1	471-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=864080&end=864860	no	_	_	_	n coso sono a~ lavoro finisco ad un certo orario // certo // ah // quindi quando vengo a casa non è che ho tanta voglia di // ho	capito	ho capito // sì // deve mangiare deve e e andare a bologna in xx e poi tornare indietro mh // e andare a bologna // sì //
ParlaBO	PBB031	1007-0	1007-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=1971080&end=1971740	no	_	_	_	a castel san pietro // si sta dando abbastanza da fare eh lui è un attore che fa anche gestione infatti lui fa anche //	capito	// mh anche mh de~ delle delle~ delle o~ delle prose abbastanza carine // particolari // poi insegna a tutti i ragazzi va
KIP	TOA3009	4-7	4-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3009&begin=19721&end=22896	no	_	_	_	museica // non c’è nessun pezzo a parte forse questo qua del cabaret voltaire // che io dico minchia che pezzone hai	capito	// anche io ho un po'' xx è vero pure che l'' ho ascoltato meno // cioè in parte è anche colpa mia perché io tipo // e infatti x~ //
KIP	TOA3009	89-5	89-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3009&begin=242285&end=244985	yes	Richiesta di accordo/conferma	_	_	volte è così // ma anche la qualità degli arrangiamenti è quasi sempre peggiore pure // ma proprio a livello tecnico	capito	// ma scusa ma questo qua ul~ nuovo è autoprodotto cioè è autoxx // questo nuovo non lo so // lui è produtto~ // non lo so
KIP	TOA3009	194-1	194-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3009&begin=545585&end=546616	no	_	_	_	arancioni mi ha regalato il cofanetto dei system of down ridendo e babbiando che noi non sapevamo manco chi erano // eh	capito?	// vedi? // e lei prende e mi fa mi regala un d~ mi regala un disco e io dico vabbè sarà tipo che ne so o l'' ultimo album del
KIP	TOC1005	6-2	6-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1005&begin=25713&end=26834	no	_	_	_	ho avuto la stessa questione di penale che l'' ultimo giorno ha chiesto solo che io ho avuto una serie di visite // ah ho	capito	// va bene non c'' è problema // senta // però se si ricorda io ero in prima fila sì sì sì // no infatti infatti mi ricordo senz''
KIP	TOA3001	144-3	144-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=466236&end=471007	no	_	_	_	fatto una testa tanta sull'' occupazione la disoccupazione // la piramide demografica grazie // è vero // poi insomma ho	capito	che verdi è verdi però secondo me la rossi non potrebbe dare il dottorato a nessuno nemmeno qui // infatti xxx // no ma poi
KIP	TOA3001	219-8	219-8	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=695929&end=698653	yes	Richiesta di accordo/conferma	_	_	quello? // no perché non ci sono gli zucchini // li hai tolti? // cosa dice? // per disiscriversi da un esame come si fa	capito?	// lo sai perché? // perché ieri è arrivata una mail dalla prof di storia che diceva che chi ha passato l'' esame // o chi l'' ha
KIP	TOA3001	309-6	309-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=962324&end=967969	no	_	_	_	la roba no però la roba che c'' è stata è che la rossi le ha detto // allora le cose sono queste cioè // se cioè da quello che ho	capito	c'' era proprio un ultimatum entro lunedì in cui lei doveva decidere // sì se impegnarsi con ''sta roba che comprende
KIP	TOA3001	390-4	390-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1153822&end=1158512	no	_	_	_	settecentocinquanta euro al mese è andato a fare ricerca in mali come xx è andata in libano // ovviamente però cioè hai	capito	quelle settecentocinquanta euro al mese te li danno per studiare xxx // beh il mali poi comunque // sai è del bacino
KIP	TOA3001	425-0	425-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1257456&end=1261526	no	_	_	_	sì perché poi tra l'' altro tutti quanti // pensano di voler tornare qui dopo il marocco a fare ricerca // a fare ricerca //	capito	perché loro non l'' han fatta in dodici mesi in cui erano in italia hai capito? // e in sei mesi invece dobbiamo // e tutt~ e
KIP	TOA3001	490-13	490-13	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1413474&end=1417293	no	_	_	_	ai une question on n'' a rien compris rien compris // ma cioè // allora volevano farei i fighi e non ha capito un cazzo non ha	capito	un cazzo // e aspetta // cioè a lei xxx ciao xxx xxx // no ti prego però la faccio mh cioè così da cogliona poi dopo attacco a
KIP	TOA3001	527-4	527-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1496339&end=1497911	yes	Richiesta di accordo/conferma	_	_	che vivi in questo paese // però così è così capito? // o farti sentire anche solo no? una volta in un anno // no poi così è	capito?	// e poi tra l'' altro ma poi lo vedevi proprio // nella disposizione cioè // bam italiani l'' altra metà marocchini //
KIP	TOA3001	551-12	551-12	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1559526&end=1562430	no	_	_	_	mandatemi pure un paper // immaginate così xxxx una scena del genere // certo sì che non hai neanche tempo x x xx cioè hai	capito?	// ah la rossi ci faceva il culo soltanto se lo pensavamo di fare una roba del genere // sì e poi appunto la rossi ha detto ah
KIP	TOA3001	563-25	563-25	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1602199&end=1609406	no	_	_	_	// sì però si però per me anch'' io vorrei fare un corso di francese in cui mi insegnano come inserirmi nel mondo del lavoro	capito	// sì ma // certo // ma tu farai // no questo master è una farsa è un peccato però // ma sì ma perché in teoria // perché più si va
KIP	TOA3001	597-16	597-16	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1695687&end=1701639	yes	Richiesta di accordo/conferma	_	_	razza e potere // classe // cioè // ma poi appunto ma questi si possono permettere di pagare settemila euro l'' anno xx	capito?	// e poi ci siamo noi // e e e~anche un problema il fatto che questi che loro ah no però // dovete occuparvi voi del visto ma
KIP	TOA3001	632-12	632-12	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1799115&end=1803866	yes	Richiesta di accordo/conferma	_	_	che // non venire a lezione // e gliel'' hanno fatto fare // io credo che anche sia comunque xxx che forma così le persone	capito	// perché comunque loro l'' han fatta han fatto lì la triennale o comunque cioè parte degli studi l'' han fatta lì // e // sì
KIP	TOA3001	657-3	657-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1867186&end=1869145	no	_	_	_	quelli del master prima pure // insomma magari al decimo alla decima edizione ne verrà fuori qualcosa boh // no però hai	capito	perché comunque cioè // non cioè poi è solo la rossi hai capito che // che fa terrorismo psicologico xx se si arriva in
KIP	TOA3001	658-8	658-8	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=1871102&end=1874052	no	_	_	_	decima edizione ne verrà fuori qualcosa boh // no però hai capito perché comunque cioè // non cioè poi è solo la rossi hai	capito	che // che fa terrorismo psicologico xx se si arriva in ritardo ma giuseppe ibrahim e lea sono arrivati in ritardo per tre
ParlaBO	PBC006	1252-1	1252-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC006&begin=3119697&end=3120270	no	_	_	_	di cottura dei mattoni // mhmh // poi i due piani superiori sono stati trasformati in piani in appartamenti insomma // ho	capito	// quindi insomma questo è quanto speriamo di essere stata stati utili // utilissimi infatti verrà anche // vai puoi
KIP	TOD1002	69-6	69-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1002&begin=219090&end=223290	no	_	_	_	che io ho // alcune centinaia di studenti e che se tutti insieme // scrivono una mail per dire professore // io oggi non ho	capito	la seconda parola che ha detto // se~ se tutti insieme fate una cosa del genere // io semplicemente // sono // travolto // è
KIP	TOD1002	705-1	705-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1002&begin=2155040&end=2155986	no	_	_	_	massa a massa no da molti a molti è ancora diverso ma comunque diciamo // sì // tendenzialmente da massa a massa ma // avete	capito	// vogliamo fare un esempio? // un corteo // in un corteo ci sono migliaia di persone che parlano a migliaia di persone //
ParlaBO	PBC007	1302-0	1302-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC007&begin=3650370&end=3650760	no	_	_	_	poi praga sarebbe diventata // la grande capitale culturale dell''impero // tedesco nel nel nella mente di hitler //	capito?	// che praga era veramente è è una città bellissima eh da da vede~ da vedere proprio // lì c''è proprio tutto partendo dal
KIP	BOA3001	43-1	43-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=91467&end=92874	no	_	_	_	secondo me lui sarebbe anche capace di mantenere una relazione anche a distanza o comunque un'' amicizia a distanza // ho	capito	// ho capito // poi magari cominciate a parlare // magari dopo un po'' vi potete scambiare il numero // sì // xxx // sarebbe
KIP	BOA3001	146-1	146-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=291169&end=292324	no	_	_	_	è fatta gino quello che t'' ho fatto vedere prima // sì // ma baciati o proprio // no no no // no proprio // // come la sofia // ho	capito	// poi si è fat~ // chissà cosa penseran~ // // poi un altro sacco di gente che però non conoscinon conosco nemmeno io
KIP	BOA3001	331-4	331-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=647761&end=649430	no	_	_	_	grazie // sì // sì // sì // sì // oggi c'' era // niente // questa qui quella che ti avevo fatto vedere // eh questa // ah ah ho	capito	// capito? // sìsìsì // sì poi qui ci sono tutte // io avevo letto scocci // perché non so se lo dite anche da noi quando dici
KIP	BOA3001	1362-0	1362-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=3090076&end=3091123	no	_	_	_	a me piacciono i capelli scuri // ah ho capito // cioè anche bionde però // come gusti preferisco gli scuro // sì sì sì //	capito	// mi piace lei poi vabbè emma watson piace anche a me come a tutti credo // poi xx anche per ermione mi ci sono affezionata
KIP	BOA3001	1383-2	1383-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=3145006&end=3148786	no	_	_	_	dove la infighettano tutta // perché deve passare da mamma di due figli sempre trafelata a super sexy // bello // ah ho	capito	ho capito che film è ho capito sì sì sì // lei allora la metton tutt~ in tiro e allora lì madonna // poi si vede proprio il
KIP	BOA3001	1383-4	1383-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=3145006&end=3148786	no	_	_	_	infighettano tutta // perché deve passare da mamma di due figli sempre trafelata a super sexy // bello // ah ho capito ho	capito	che film è ho capito sì sì sì // lei allora la metton tutt~ in tiro e allora lì madonna // poi si vede proprio il passaggio
KIP	BOA3001	1383-9	1383-9	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=3145006&end=3148786	no	_	_	_	// perché deve passare da mamma di due figli sempre trafelata a super sexy // bello // ah ho capito ho capito che film è ho	capito	sì sì sì // lei allora la metton tutt~ in tiro e allora lì madonna // poi si vede proprio il passaggio perché passa dall''
KIP	BOA3001	1561-10	1561-10	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=3504630&end=3510270	no	_	_	_	solo // solo // xxxx sì anche in twilight // lui è lì per quello // sì // anche quando piove lui sta semp~ senza maglia io ho	capito	tu sei un lupo e tu hai quaranta gradi di temperatura // // // però ohi xxxx un è che uno va a giro pe i paese senza maglia // un
KIPasti	KPS008	173-8	173-8	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=742960&end=746540	no	_	_	_	// # ca ci si fannu di cocaina li vagnuni // paola // giovane no? questo sindaco // è un sindaco ah questo signore avevo	capito	// eh però pure marta le ho detto ma'' ma l''altro giorno è uscito vuoi dare tempo? // e io che mi devo prendere allora mi devo
KIPasti	KPS008	268-23	268-23	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=1280810&end=1291780	no	_	_	_	// i biscotti alla farina di riso per mangiar~ per gl''intolleranti e per mangiare un dolcino senza sentirti in colpa	capito?	// speriamo che // pa'' me la apri? // che abbiamo le dosi // mamma mia // #siccome non è pesante quel melograno quasi quasi
ParlaTO	PTB008	341-1	341-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=616995&end=617782	no	_	_	_	meno male che non vado più // c''è un po'' più criminalità suppo~ // è c''è un po'' di marmaglia // un po'' di marmaglia // eh // ho	capito	// son zone un po'' // ehm // un po'' così a rischio // però lì ci come dire c''aveva suppongo anche le amiche di un tempo lì nella
ParlaTO	PTB008	667-1	667-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=1157170&end=1158285	no	_	_	_	eh ma forse magari eh avevo meno paura di adesso adesso // ovvio // siamo un po'' più timorosi // eh // penso la // ho ca~ // ho	capito	ehm // che sia così // e invece come dire negli anni sessanta settanta che // sicuramente // avrà vissuto eh mh c~ c~ come
KIPasti	KPC001	459-3	459-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC001&begin=1056725&end=1058346	no	_	_	_	// no venti // infatti lui a giulia ha detto guarda l''entrata costa dieci // la cena già venti è un buon prezzo // però io ho	capito	allora // no no venti no venti il tavolo costa // però // almeno un po'' de // un po'' de grazia // boh // non lo so // invece al
KIP	BOD2019	517-0	517-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1279439&end=1284666	yes	Richiesta di accordo/conferma	_	_	// cioè nel senso te t'' accor~ t'' accorgi che non sei più dipendente quindi indipendente okay // che diventi~ // ah okay //	capito?	e loro s'' accorgono tanto quanto te che te non hai più come se po'' di''? un bisognomh // come se po'' di generale // e quindi
KIP	BOD2019	546-1	546-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1342956&end=1343777	no	_	_	_	// torni qua e sei ah // eh sì esatto // c'' hai il tuo letto i tuoi spazi c'' hai // ti rilassi // i tuoi pranzi le tue cene // hai	capito?	// esatto // me l'' immaginavo che andavi lì però sì // ovviamente poi // no sì vabbè // ah e comunque una cosa de cui // solo
ParlaTO	PTB023	228-3	228-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=507485&end=509152	no	_	_	_	xxx che am guarda a j''è propi roba brüta eh da vëdde diu bun se j''è ëd roba brüta // ascoltare // no no è bello // traduco o hai	capito?	// ho capito // no vabbè è bello parlare con le persone // però non è sempre della stessa qualità // mamma mia // quindi
ParlaTO	PTB023	866-1	866-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=1782569&end=1783378	no	_	_	_	e meraviglioso // e mericordioso // no // misericordioso // della vita // della vita // ed è da allora che io // hai	capito?	// guarda // siamo uguali in questo // ma tu // c''hai ancora molti anni per giocare // alle cose che mancano e alle cose che
KIP	TOA3004	442-1	442-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3004&begin=1105664&end=1110927	no	_	_	_	perché // eh // ma adesso io ci rido su però adesso a parte le battute c'' èun c'' è un discorso personale e non etnico eh // hai	capito?	il problema comunque se ti voglia di guardare anche tu io ti mando la foto e ne riparliamo // cosa stai succedendo? //
KIP	BOC1006	215-5	215-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=654056&end=656110	no	_	_	_	di riflessione cioè una domanda dove ti chiedo di riflettere // sì // eh // beh ehmh // oddio // ehmh // nonnon so se ho	capito	bene la domanda // allora nei ndiciamo è anche una critica forse che possiamo portare nei confronti deleh del quadro //
KIP	BOC1006	436-7	436-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=1305860&end=1307320	no	_	_	_	uno // ah okay // diventa anche difficile da leggere perché non si capisce se questo si riferisce // cioè // sì sì sì sì sì ho	capito	// no per il resto era standardizzata bene // fai la triennale? // sì // triennale // okay senti io allora per questa parte
ParlaTO	PTB024	51-2	51-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=111298&end=112420	no	_	_	_	siamo rimasti // due anni // due anni // e poi? dove siete andati? // poi siamo andati verso // eh verso san mauro // ah ho	capito	// beh comunque lì vicino no? // sì // sì? okay // verso san mauro perché // mh // eh mio padre // mh mh // era disoccupato
ParlaTO	PTB024	103-3	103-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=206416&end=208000	no	_	_	_	lì // ah ho capito e cosa facevi? // presso famiglie capisci? // cosa facevi? // eh i lavori domestici // ah ho capito	capito	// quindi lo facevi anche lì // quando vi s~ ti? ti sei trasferita a torino facevi lo stesso facevi la stessa cosa okay // sì
ParlaTO	PTB024	254-1	254-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=464675&end=465490	no	_	_	_	invece ha avuto un cambiamento // mh // eh le case pololari mh se facevano se~ xx eh // ti sbattevano anche fuori // mh // ho	capito	// e mettevano anche in mezzo a una strada se facevano eh // xx poi eh // non erano solo gente meridionali // eh altra altra
ParlaTO	PTB024	272-1	272-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=496510&end=497188	no	_	_	_	che // c''era tanta immigrazione // sì // dal sud italia c''era~ venivano ad abitare lì nelle case popolari // eh // ho	capito	// sono nati negli anni sessanta // quindi // e quindi ma intendi le case popolari di via artom quelle che poi sono state
ParlaTO	PTB024	303-1	303-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=564165&end=564810	no	_	_	_	meglio // in quell''ambiente // quando eri giovane oppure // ultimamente? // ma non ho mh // non ti sei mai // non // ho	capito	// non posso dire // mh mh // non è che possa dire un granché di di // capisci? // ho capito // ehmh // più o meno // le cose che si
ParlaTO	PTB024	335-1	335-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=632917&end=633706	no	_	_	_	nemmeno il // eh pochi soldi // nemmeno il nonno? // eh ne~ neanche per sogno // neanche il so~ neanche per sogno // ho	capito	// ma questo registra tutto adesso cosa sto dicendo? // e certo che registra tutto nonna ti avevo ti ho avvertito // ecco
ParlaTO	PTB024	564-1	564-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=1011040&end=1011778	no	_	_	_	a e le abitaizoni sono aum~ aumentate tanto oppure erano più o meno sempre le stesse? ah // tantissimo // sì sì sì sì sì // ho	capito	// e invece l''asilo che c''era di fronte a // ah sì sì // quello che si vedeva dal balcone quello quando l''hanno fatto? //
KIPasti	KPN010	106-5	106-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN010&begin=242434&end=243828	no	_	_	_	visto luca // manco io // xxx // io ho visto il suo ex coinquilino // quello // che è fascist~ non lo so di dov''è // sì sì sì ho	capito	qual è // ma lui deve stare // dietro santo stefano // mh // mh // dove sta il rossi // no ma dalla parte di lä // mh // non verso
KIPasti	KPN010	442-6	442-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN010&begin=1059330&end=1064950	no	_	_	_	vive scusa eh? // non so dove viva io l''ho trovato una sera che si faceva il bagno // allegramente nella ciotola di oscar	capito	cioè praticamente faceva la sua piscinetta personale // // muoio // non ci credo // // era stupendo // una cosa così anche
KIPasti	KPN010	585-2	585-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN010&begin=1355754&end=1356670	no	_	_	_	// lapsus // sì // ma quest''anno // è arrivata // mhmh // se n''è andato via paolo // quello secco secco? // // ah ho	capito	chi è // n''do'' è andato? // mh? // n''do'' è andato? // ha cambiato casa // ah // ah perché? // così // non penso ci fosse un
KIPasti	KPN010	655-1	655-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN010&begin=1502052&end=1504540	no	_	_	_	e xxx due settimane fa le faccio allora siete andati nella casa nuova? no no x poi dopo ce l''hanno l''hanno presa altri // ho	capito	ma se te decidi una casa non è che se dici // eh // eh // eh f~ eh infatti // sì vengo e allora te la tengono per te // // quelli
KIPasti	KPS003	15-1	15-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=33920&end=34580	no	_	_	_	// p~ sta co~ voi // eh // eh // e io pure // allora dai dammi // mh // no vabbè ma oh vuoi mette tutte mo // eh lo ridividiamo // ho	capito	// noi due // questo l''hai preso? // sì l''ho preso // mo ci sta quest''altro // embeh sì sì ma con calma con calma // ce lo
KIPasti	KPS003	573-2	573-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1430220&end=1431800	yes	_	Filler	_	le con~ non le condizioni però finchè uno è xx // immagino ne abbia parlato ehm la situazione è questa cioè // eh però	capito	lei // vallo a mettere qua sul divanetto // no per carità dai mi dispiace ma // e comunque credo che // purtroppo mh // ho il
KIPasti	KPS003	751-0	751-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1886072&end=1888181	yes	Richiesta di accordo/conferma	_	_	è questione di livelli capito // quasi non vieni // eppure poi arrivato a un certo punto vuoi // cioè // vuoi fermarti //	capito	ti vuoi fermare e avere // sì ma magari per te il fermarti cioè come lo intendi tu è appunto // io quello ti dico // mh
KIP	BOD2014	294-2	294-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=836470&end=839460	no	_	_	_	molto che // alla fin fine in realtà mi ci trovo un sacco bene // nel tempo poi mi son sempre più con~ non convinto // c~ ho	capito	che è una persona molto adatta a me // alla fine anche tutte le altre che avevo // son sempre state ragazze che mi piacevano
KIP	BOD2014	501-6	501-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=1392361&end=1394465	yes	Richiesta di accordo/conferma	_	_	diventa sempre più responsabilità mia // mh sì esatto // cioè anche al di là delle persone che // con cui passo la mia vita	capito?	// cioè per dire magari quando eri più piccolo // cioè a me mi è venuto in mente ''sto esempio così flash // magari dovevi
ParlaBO	PBB030	286-5	286-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=579705&end=587852	yes	Richiesta di accordo/conferma	_	_	andrà avanti // negli anni questa tradizione però // eh // per ora ancora non non senti // delle lotte per esempio cioè	capito	non è che vedi magari quelli di destra contro quelli di sinistra cosa che potrebbe tranquillamente succedere fra uno o
ParlaBO	PBB030	1017-5	1017-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1810550&end=1814292	no	_	_	_	// eh cioè per me è peggio perchè non mi godo casa zero // eh immagino // mhmh // nulla // cioè a me piace // non so se l''avete	capito	non mi piace la gente molto cioè nonostante // abbia scelto di fare il medico // // no ma poi al mare è bello quando c''hai
ParlaBO	PBB030	1270-4	1270-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2256988&end=2258608	no	_	_	_	// le frappe // eh // quindi // sì sì // eh // da me son le chiacchere però sono più attorcigliate // e // sì sono esatto ho	capito	// eh sì // ah ah // mentre qui le fanno un po'' più dritte forse un po'' più // ho capito // sì sì sì son più dritte esa~ è vero è
ParlaBO	PBB030	1274-1	1274-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2261754&end=2262556	no	_	_	_	attorcigliate // e // sì sono esatto ho capito // eh sì // ah ah // mentre qui le fanno un po'' più dritte forse un po'' più // ho	capito	// sì sì sì son più dritte esa~ è vero è vero // mhmh mhmh // boh // ehm // eh la mia // padronanza lessicale guardate vi s~ cioè
ParlaBO	PBB030	1428-4	1428-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2479164&end=2483918	no	_	_	_	dove sei ferrara ah ma ferrara c''è il mare? // fuorissimo questo vabbè // è vero // però // ci facciamo riconoscere sempre	capito	la prima cosa il mare il pesce // // no no // no no vabbè // sì x // no no // però effettivamente sì il quelli del noi mente
ParlaBO	PBB030	1987-9	1987-9	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=3428686&end=3432440	yes	_	Filler	_	punto di riferimento // ti ricordi dov''era il piadinabus? che poi l''hanno tolto // è che ti sto parlando di tanto tempo fa	capito	cioè quindi non mh // eh no // // eh cosa c''è adesso adesso c''è un giapponese // eh però ce ne sono tanti // ce ne son tanti // ah
ParlaBO	PBB030	2066-0	2066-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=3554461&end=3554989	no	_	_	_	// poi alla fine // no non ce la possiam fare // mh // ci sta // diventa im~ // impegnativo // quindi sagre sagre no //	capito	// mi dispiace // vabbè // no no ma // // giusto così // io una volta son stata invitata dalla tipa da cui lavoravo alla sagra
ParlaBO	PBB030	2143-1	2143-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=3641769&end=3642424	no	_	_	_	// no qua xxxx // vabbè // nie~ n~ non è quello che si // comunque è una cosa molto invernale molto bello sì sì sì // eh // ho	capito	// basta io direi che // che siamo a posto // sì sì sì siamo // molto a posto noi ti ringraziamo // molto // okay ragazze vi
KIPasti	KPC003	36-1	36-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC003&begin=111522&end=113522	no	_	_	_	no no perchè // dai p~ // no perchè in quel posto quando ci vai cioè ti danno delle porzioni veramente spropositate // ho	capito	ma se mangi la carbonara all''una // ma con sto caldo muori // ma cosa c''hai ottant''anni? // sì // // come è venuto sto
